id,match_won,opp_win_percentage,toss_won,home,match_type,fifty_plus_t1,fifty_plus_partnerships_t1,fours_t1,sixes_t1,extras_t1,pp_wickets_t1,wickets_t1,balls_first_50_t1,dots_t1,run_rate_t1,highest_ind_t1,highest_ind_sr_t1,X2nd_highest_score_t1,highest_wickets_t1,worst_bowler_runs_t1,spinners_t1,pacers_t1,fifty_plus_t2,fifty_plus_partnerships_t2,fours_t2,sixes_t2,extras_t2,pp_wickets_t2,wickets_t2,balls_first_50_t2,dots_t2,run_rate_t2,highest_ind_t2,highest_ind_sr_t2,X2nd_highest_score_t2,highest_wickets_t2,worst_bowler_runs_t2,spinners_t2,pacers_t2
1136572,1,0.609,0,1,1,1,1,19,9,1,0,7,30,38,9.85,63,190.9,37,2,47,3,3,1,2,15,8,13,2,5,32,32,9.65,79,179.54,49,2,41,2,4
1136575,0,0.5197,0,1,1,0,1,15,4,5,0,8,38,40,8,44,102.32,36,2,37,2,4,0,2,15,6,3,1,3,36,36,8.65,48,133.33,42,2,48,4,2
1136576,1,0.5696,1,1,1,1,2,10,14,8,0,3,38,38,9.65,104,165.07,31,2,53,2,3,2,1,11,5,13,3,4,41,29,8.9,57,135.71,54,1,55,3,3
1136577,1,0.5372,0,1,1,1,2,25,6,6,1,5,26,34,10.2,106,185.96,46,2,44,3,4,0,0,10,3,8,3,10,47,36,7.56,45,121.62,22,3,39,2,4
1136581,0,0.5328,1,0,1,2,1,13,7,5,1,7,42,43,8.35,72,153.19,58,2,35,2,4,1,1,14,3,6,2,7,40,33,8.54,52,133.33,40,3,32,2,4
1136582,1,0.42,0,0,1,0,0,12,2,14,2,8,35,42,7.15,34,106.25,26,2,45,2,3,1,0,11,3,9,3,8,41,49,6.95,57,126.66,24,3,36,3,4
1136584,0,0.6103,0,1,1,2,1,9,16,8,1,8,35,42,10.25,68,226.66,53,2,58,3,3,2,1,9,17,11,2,5,30,36,10.52,82,154.71,70,2,46,3,4
1136585,1,0.487,0,1,1,1,1,11,2,8,3,6,48,51,6.6,54,105.88,28,3,25,3,3,0,1,9,4,2,0,10,39,48,6.15,32,123.07,23,5,34,3,3
1136586,1,0.5195,0,1,1,2,3,15,16,4,0,4,28,38,10.95,93,232.5,62,2,44,3,4,0,1,12,9,4,4,9,35,46,8.2,44,146.66,37,1,58,3,3
1136587,0,0.5706,0,1,1,1,1,12,9,7,1,5,36,42,8.45,75,159.57,46,1,41,2,4,1,2,14,6,10,0,2,36,38,8.64,56,169.69,47,2,39,2,4
1136588,1,0.5366,1,0,0,1,1,15,2,1,1,7,44,37,7.55,63,146.51,45,2,31,3,3,1,1,9,2,1,1,6,42,33,7,65,122.64,40,3,33,3,4
1136589,0,0.5161,0,1,1,1,2,12,9,10,0,4,42,40,8.75,68,154.54,38,2,40,2,3,1,1,18,6,8,0,4,34,39,9.18,62,119.23,36,3,38,3,3
1136591,1,0.5732,0,1,1,0,1,10,11,6,1,7,42,50,8.35,45,145.16,37,2,29,2,4,1,1,13,3,23,3,7,45,48,7.65,50,119.04,23,3,34,3,3
1136592,1,0.5323,0,1,1,2,2,16,13,7,1,6,32,36,11.41,69,237.93,50,2,37,3,3,1,1,9,12,4,0,5,19,18,12.16,67,257.69,44,3,46,2,4
1136594,0,0.5697,0,1,1,1,1,10,11,10,0,6,37,41,8.7,50,125,29,2,37,3,3,1,1,13,11,6,1,4,49,40,9.26,57,135.71,31,1,44,3,4
1136596,0,0.5714,1,0,1,1,1,11,6,3,1,5,34,33,8.15,65,180.55,44,2,47,2,4,0,1,9,7,6,0,3,34,33,8.26,45,145.16,33,2,37,2,3
1136597,1,0.5223,0,1,0,1,1,18,7,6,0,4,32,41,9.05,59,151.28,43,2,34,2,4,1,1,21,5,9,2,6,39,51,8.4,54,154.28,36,2,39,4,3
1136599,1,0.478,0,1,1,1,1,14,3,9,2,10,51,42,7.3,56,143.58,35,2,36,2,3,0,1,13,3,5,1,6,31,43,7.05,39,130,33,3,36,2,4
1136600,1,0.4841,1,1,1,1,1,13,4,3,1,8,30,36,7.9,82,141.37,22,2,36,3,4,1,0,13,2,7,3,7,56,42,7.15,95,135.71,11,4,34,3,3
1136601,1,0.519,0,0,1,1,1,16,14,7,1,6,41,41,10.5,62,295.23,36,2,26,2,4,0,0,12,4,1,2,10,41,59,5.94,21,140,21,3,48,3,3
1136603,0,0.5276,1,0,1,1,2,14,4,12,1,4,30,30,8.8,52,148.57,39,1,47,3,4,1,0,18,6,3,2,6,27,43,8.92,95,158.33,22,2,42,3,3
1136604,1,0.481,0,0,0,2,3,24,15,5,1,6,31,31,12.25,75,208.33,50,3,52,3,3,1,2,12,16,7,2,8,28,32,10.7,66,227.58,45,4,52,3,3
1136605,0,0.475,0,1,1,1,2,14,9,7,2,4,45,39,9.05,61,179.41,46,2,51,2,3,2,1,14,10,11,2,5,34,36,9.84,72,194.59,70,2,46,2,4
1136606,0,0.6056,0,0,0,2,1,17,6,13,1,4,51,38,8.95,79,161.22,51,1,41,2,3,2,1,13,11,1,0,2,34,34,9.47,100,161.29,57,2,39,2,5
1136607,0,0.5313,0,1,1,1,1,15,7,9,0,6,36,46,8.4,60,142.85,38,2,52,2,3,1,2,16,7,10,1,3,34,34,9.5,94,177.35,37,2,43,2,4
1136608,0,0.4783,0,1,1,0,0,5,5,5,3,10,40,47,5.8,26,113.04,21,0,33,1,4,0,1,13,2,4,0,0,29,10,11.26,48,171.42,40,3,23,2,4
1136609,0,0.5188,0,0,1,0,1,16,4,2,1,10,20,47,7.47,39,177.27,27,3,43,2,4,0,0,16,5,2,2,4,34,42,8.05,45,107.14,41,4,44,2,3
1136610,1,0.475,0,1,1,1,1,12,11,11,3,8,28,38,9.3,50,217.39,32,3,42,2,4,1,1,16,6,9,1,5,31,27,9.15,94,156.66,46,4,46,2,4
1136612,1,0.6084,0,1,1,0,2,10,9,9,1,5,46,47,8.1,38,146.15,36,2,28,3,3,1,0,6,7,2,0,6,48,51,6.4,50,172.41,27,2,52,2,4
1136613,1,0.4847,1,1,0,1,1,11,6,5,1,5,42,37,8.2,80,137.93,33,4,37,3,3,1,1,15,2,3,1,10,33,45,6.93,53,151.42,33,3,37,2,4
1136614,0,0.5217,1,1,1,1,1,14,6,11,0,9,30,40,8.6,50,128.2,36,2,33,2,4,1,2,14,8,7,1,5,21,39,8.79,55,127.9,45,4,35,4,3
1136615,1,0.5765,1,1,0,1,1,13,7,12,2,4,39,34,8.7,64,145.45,43,3,36,3,3,0,0,10,9,7,1,10,30,48,8.35,48,154.83,37,1,36,2,4
1136616,0,0.6042,0,0,1,1,1,9,8,11,3,10,46,45,7.77,54,207.69,35,2,47,2,3,1,1,11,7,9,3,5,51,42,8.29,61,127.08,39,4,39,2,4
1136617,0,0.6069,0,2,1,0,1,12,4,9,2,7,39,54,6.95,43,148.27,24,2,32,2,4,1,0,13,5,5,3,8,60,48,7.3,67,159.52,22,2,50,1,4
1136618,1,0.5344,0,1,1,1,1,13,8,10,3,7,45,46,8.45,52,136.84,49,2,39,3,3,1,1,11,5,1,1,4,34,45,7.2,50,131.57,46,2,35,3,3
1175356,0,0.6122,0,0,1,0,0,3,1,4,2,10,61,57,4.07,29,82.85,9,1,24,2,4,0,0,6,1,5,1,3,71,67,4.01,28,66.66,19,3,20,4,2
1175357,0,0.5244,0,0,0,1,1,15,6,8,0,3,34,30,9.05,85,160.37,40,1,42,2,3,1,2,15,11,4,1,4,41,42,9.3,68,144.68,49,2,34,4,3
1175358,1,0.5731,0,0,1,1,1,22,11,6,2,6,43,37,10.65,78,288.88,47,2,42,2,4,1,1,20,6,9,3,9,43,42,9.1,53,151.42,32,3,42,1,5
1175359,1,0.5303,0,0,1,1,2,17,7,16,1,4,46,43,9.2,79,168.08,46,2,52,2,3,1,1,16,5,5,0,9,32,40,8.5,69,160.46,30,2,48,2,4
1175363,0,0.5532,1,0,1,2,2,18,7,5,1,2,44,31,9.9,102,185.45,70,3,42,2,4,1,1,19,8,6,0,5,29,28,10.57,69,186.48,45,1,55,2,4
1175366,1,0.4759,0,1,0,2,1,17,13,2,0,2,29,24,11.55,114,203.57,100,4,25,2,4,0,1,9,4,8,3,10,61,62,5.69,37,115.62,19,1,56,3,3
1175367,1,0.5224,0,1,1,1,2,14,8,7,3,5,57,45,8.75,75,163.04,36,2,42,3,3,0,1,11,7,7,3,8,41,39,8.35,46,176.92,39,2,54,2,4
1175368,1,0.4259,0,1,1,0,1,17,5,9,2,9,33,42,8.3,43,143.33,39,4,36,3,3,0,2,17,3,11,0,10,38,45,7.86,39,150,38,3,37,2,4
1175369,0,0.5185,0,0,1,1,1,18,3,5,0,4,40,42,7.9,67,163.41,31,2,40,2,4,1,2,17,3,10,0,3,33,42,8.26,59,137.2,38,3,47,2,5
1175370,1,0.62,0,1,1,1,1,16,7,6,1,5,50,45,8.5,59,137.2,42,3,34,2,4,1,1,13,4,14,3,8,44,61,6.65,58,107.4,16,1,49,2,4
1175371,0,0.5625,0,1,1,0,0,9,4,5,2,8,51,47,6.45,43,104.87,23,1,32,3,3,0,1,14,2,11,0,5,32,46,7.08,48,171.42,17,2,35,2,3
1175372,0,0.5269,0,1,1,2,2,20,7,5,0,3,31,31,10.25,84,171.42,63,2,61,2,4,0,2,15,12,13,1,5,30,40,10.74,48,369.23,43,1,41,4,3
1178393,1,0.4759,1,1,0,1,2,11,7,5,0,3,33,37,8,54,142.1,37,2,40,3,2,2,1,9,3,4,2,5,45,39,6.9,67,113.55,55,3,41,2,3
1178394,1,0.567,0,0,1,0,0,8,7,6,2,7,55,57,6.8,46,176.92,19,6,28,2,4,0,0,8,1,6,2,10,50,50,5.43,20,83.33,16,2,34,3,3
1178396,0,0.5298,0,1,1,1,1,13,2,11,1,3,52,45,6.95,73,123.72,37,2,35,3,3,1,1,13,8,11,0,2,25,32,10.12,50,156.25,47,2,35,3,2
1178397,0,0.4731,0,0,1,1,1,12,2,8,1,4,60,41,7.5,70,112.9,26,2,42,2,3,2,1,11,5,1,1,4,47,39,7.61,71,133.96,55,1,34,2,3
1178398,0,0.6184,0,0,1,1,0,10,4,4,4,9,68,74,5.4,50,113.63,19,2,28,3,2,0,0,9,2,8,2,3,55,47,6.4,43,95.55,21,3,34,3,2
1178399,0,0.5739,0,0,1,2,1,13,13,7,0,4,35,41,9.85,100,156.25,63,3,54,1,4,1,1,15,11,12,1,7,36,44,9.9,83,267.74,24,2,57,2,4
1178400,0,0.6209,0,1,1,0,0,16,2,7,3,7,28,41,7.55,28,107.69,23,2,39,2,4,2,1,5,8,9,4,6,60,41,7.75,58,134.88,57,2,44,3,2
1178401,0,0.4242,0,1,1,1,1,16,8,5,0,7,38,42,8.9,65,166.66,45,1,37,3,4,1,1,17,7,3,2,3,28,30,9.55,97,153.96,46,2,46,1,4
1178402,0,0.5145,0,1,0,1,1,14,9,4,0,5,26,34,9.35,81,155.76,47,3,53,2,4,1,2,19,9,4,0,6,31,40,9.64,89,206.97,37,3,39,3,3
1178403,0,0.4647,0,1,1,1,2,15,8,7,0,4,33,43,8.65,99,154.68,18,1,43,3,3,2,1,21,2,1,1,2,28,28,9,67,126.41,59,2,54,2,3
1178404,0,0.6234,0,1,0,1,0,13,7,9,1,8,38,46,8.05,82,160.78,21,2,37,3,3,1,0,21,3,2,2,5,45,43,8.23,58,138.09,31,4,49,3,2
1178405,1,0.5556,0,0,1,0,1,14,4,9,2,7,35,41,7.75,45,112.5,40,4,23,2,4,1,1,8,2,5,0,10,45,47,6.15,51,108.51,41,3,33,3,4
1178406,0,0.573,0,0,1,2,1,12,10,8,1,7,45,41,8.55,75,147.05,50,2,47,3,3,0,1,15,10,6,0,5,25,48,9.05,40,153.84,37,4,49,2,4
1178407,1,0.518,0,1,1,1,1,9,11,12,1,6,41,38,9.1,52,110.63,40,2,46,3,3,1,1,10,5,10,1,7,30,32,8.5,50,111.11,33,3,48,2,3
1178408,0,0.55,1,0,1,0,1,11,3,7,0,5,40,48,6.6,45,145.16,31,2,33,3,2,2,1,14,3,3,1,4,27,34,8.13,61,138.63,50,2,33,2,4
1178409,1,0.4311,1,0,1,0,2,14,6,6,0,5,35,32,8.4,37,142.3,35,3,37,3,3,0,0,8,4,8,0,9,40,53,6.4,35,159.09,26,2,39,2,4
1178414,1,0.6218,0,1,1,1,0,13,7,4,1,7,38,44,8.05,53,143.24,26,2,47,2,4,1,1,10,8,12,4,8,53,46,8,84,175,29,2,40,2,3
1178416,0,0.6178,0,0,1,2,1,12,6,4,1,3,34,33,8.75,83,169.38,57,1,54,2,3,1,2,16,8,9,1,4,37,41,8.87,96,181.13,38,2,39,3,2
1178419,1,0.6203,0,0,1,1,1,13,6,4,1,4,41,47,7.75,67,139.58,32,4,37,3,3,0,0,7,3,7,3,10,51,47,6.16,38,108.57,22,2,46,3,2
1178420,0,0.5175,0,0,1,1,1,12,1,9,1,8,35,29,8,61,169.44,37,1,48,2,3,0,2,15,5,5,0,3,33,42,8.4,48,150,44,2,36,2,4
1178425,1,0.4386,0,1,1,1,1,17,8,7,1,4,53,43,8.95,59,159.45,44,4,32,3,2,0,0,9,2,0,2,10,31,43,6.06,44,141.93,19,2,47,3,3
1178426,1,0.5524,1,1,1,1,1,15,6,8,1,5,40,43,8.1,69,118.96,24,2,43,2,4,1,0,16,5,3,2,6,28,39,8.1,71,151.06,31,3,42,2,3
1178427,0,0.517,0,1,1,1,1,15,8,3,2,6,40,36,9.15,55,229.16,48,1,41,2,4,1,2,16,9,7,1,3,31,30,10.27,65,132.65,46,2,43,3,3
1178428,0,0.436,1,0,0,1,0,8,3,9,4,9,53,56,5.75,50,102.04,14,3,26,4,3,1,0,5,8,5,2,5,39,38,7.48,53,139.47,16,3,38,2,4
1178431,0,0.5761,0,0,1,0,0,3,10,10,0,7,39,58,6.65,41,141.37,40,1,34,1,4,1,1,14,5,3,0,1,38,37,8.28,55,114.58,46,3,35,2,4
1181766,0,0.4393,0,2,1,0,0,12,7,10,1,8,34,44,8.1,36,189.47,30,2,42,3,3,1,1,14,9,6,0,8,34,51,8.31,56,147.36,49,3,37,2,4
1181767,0,0.6111,0,2,1,0,0,13,4,8,2,9,46,45,7.35,38,152,27,1,49,2,3,2,1,14,5,11,0,4,43,43,7.94,50,128.2,50,2,31,3,3
1181768,1,0.6135,1,2,1,0,0,9,9,3,2,8,42,51,7.45,41,164,29,2,49,2,4,1,1,11,6,9,1,7,35,55,7.4,80,135.59,26,3,37,3,3
1216493,1,0.4659,0,2,1,1,1,13,6,9,3,8,61,49,7.85,53,252.38,39,2,45,2,4,1,1,12,6,8,3,8,54,46,7.85,89,148.33,21,3,56,2,3
1216534,1,0.537,0,2,1,2,1,13,4,5,0,5,32,34,8.15,56,133.33,51,3,48,2,4,1,1,14,3,15,1,10,38,45,7.77,61,141.86,34,1,36,2,5
1216508,1,0.5169,0,2,1,1,1,13,9,14,1,5,31,34,9.75,80,148.14,47,2,32,2,4,0,0,13,7,5,2,9,46,56,7.3,33,275,30,2,49,2,4
1216510,1,0.4775,0,2,1,1,3,21,7,11,0,3,36,31,10.3,132,191.3,26,3,32,3,3,0,0,10,3,9,3,10,44,51,6.41,30,111.11,28,2,57,2,4
1216539,1,0.6084,0,2,1,1,2,19,2,8,0,3,43,34,8.75,64,148.83,37,3,42,2,3,0,1,12,1,5,2,7,63,45,6.55,43,122.85,26,2,44,2,3
1216545,0,0.514,1,2,1,1,1,8,4,7,1,4,50,36,7.1,51,134.21,36,1,29,3,3,1,1,14,4,7,2,3,35,34,8.05,70,112.9,42,1,31,3,4
1216527,0,0.5205,0,2,1,2,1,20,11,10,0,2,27,29,11.15,106,212,69,3,53,3,3,3,2,14,18,8,1,6,27,39,11.58,85,202.38,53,1,46,2,4
1216532,1,0.4463,0,2,1,1,2,11,4,7,0,4,41,29,8.1,53,110.41,45,3,43,2,3,0,0,9,5,11,1,7,57,44,7.35,34,109.67,28,2,40,2,4
1216504,1,0.5238,0,2,1,0,0,12,8,11,1,6,42,43,8.7,47,138.23,34,2,40,3,3,1,0,4,8,7,2,9,54,51,6.85,54,150,21,2,43,3,4
1216514,0,0.4778,1,2,0,0,0,9,8,3,3,6,48,40,7.7,47,120.51,24,1,40,3,3,2,1,16,3,3,1,2,36,35,8.24,72,135.84,63,3,41,3,3
1216538,1,0.5357,1,2,0,1,1,15,14,4,2,5,38,37,10.4,67,171.79,31,2,41,2,4,1,1,12,7,15,1,7,32,41,8.7,60,136.36,30,2,64,3,3
1216513,0,0.6012,1,2,1,1,2,14,6,4,0,4,38,35,8.9,63,121.15,33,0,42,2,3,2,1,22,4,11,0,0,34,30,10.24,87,164.15,83,2,39,2,4
1216519,1,0.4807,0,2,1,1,2,18,7,10,0,4,29,31,9.8,53,203.84,42,4,43,2,3,0,0,11,2,11,3,9,45,42,6.85,43,110.25,17,2,48,3,3
1216511,1,0.5168,1,2,1,1,1,18,8,14,1,4,30,41,9.65,79,168.08,35,4,26,2,4,1,1,11,6,2,3,10,53,45,7.48,70,159.09,24,2,42,2,4
1216542,1,0.4586,1,2,1,2,1,15,9,11,0,6,28,38,10.05,97,176.36,52,3,28,3,3,1,0,9,7,4,2,10,37,42,7.84,77,208.1,11,3,40,3,3
1216500,1,0.5133,0,2,1,0,0,11,11,14,3,8,34,42,9.2,45,187.5,39,3,35,2,4,0,0,8,6,10,1,10,42,48,7.01,38,131.03,34,3,50,2,4
1216523,1,0.456,1,2,0,2,1,17,3,9,2,6,55,44,8.2,58,200,57,3,40,3,3,2,1,16,2,2,0,5,39,32,8.1,74,127.58,56,1,44,2,3
1216525,1,0.6,1,2,1,1,2,8,7,12,1,4,48,37,8.45,90,173.07,33,3,35,2,4,0,1,12,1,5,2,8,62,48,6.6,42,105,33,2,48,2,4
1216507,0,0.5099,1,2,0,1,1,6,9,3,1,4,49,42,7.9,54,122.72,48,2,37,2,4,0,1,12,6,6,3,5,46,36,8.21,45,160.71,42,1,35,2,4
1216540,1,0.5217,1,2,1,1,2,14,8,9,0,2,38,33,9.7,73,221.21,47,2,24,2,4,0,0,8,2,6,1,9,46,49,5.6,34,136,16,1,51,1,4
1216543,1,0.5132,1,2,1,2,1,11,5,10,1,7,40,37,8.05,57,172.72,53,2,37,2,3,0,0,14,4,5,2,8,36,41,7.4,41,117.14,32,3,32,2,4
1216531,0,0.4536,1,2,1,0,0,8,8,12,1,6,32,30,8.55,48,123.07,25,1,44,2,4,2,2,6,14,12,0,2,35,43,8.85,61,124.48,53,2,45,3,3
1216526,0,0.5876,1,2,1,1,1,13,5,7,2,5,53,52,7.4,53,147.22,39,1,30,2,4,1,1,18,5,5,0,2,34,40,8.85,78,177.27,35,2,51,2,3
1216522,0,0.4811,1,2,0,1,2,17,5,10,1,6,32,40,8.85,57,158.33,41,1,46,2,3,1,2,5,10,13,1,3,40,36,9.1,55,250,43,4,43,3,3
1216509,0,0.4536,1,2,1,1,2,13,10,4,1,4,50,42,8.95,58,123.4,45,2,39,2,4,1,1,17,7,4,2,5,41,31,9.32,101,174.13,24,2,44,2,4
1216512,1,0.5259,0,2,0,0,1,16,5,3,1,5,41,40,8.15,36,97.29,34,3,34,2,4,0,1,18,2,10,0,6,32,43,8.15,47,142.42,36,2,46,1,4
1216517,0,0.4565,1,2,1,1,2,15,9,7,3,6,45,46,8.8,53,123.25,34,3,48,2,4,1,0,14,8,4,1,6,35,44,8.8,77,150.98,24,2,35,4,3
1216533,0,0.5065,1,2,1,0,1,12,1,5,2,5,47,48,6.25,35,116.66,28,2,34,2,4,1,1,12,2,7,3,3,52,45,7.2,70,145.83,26,1,35,2,4
1216546,0,0.4595,1,2,1,1,0,14,5,4,1,5,33,34,8.2,106,173.77,14,2,41,2,4,1,1,14,7,8,3,5,30,39,8.78,53,189.28,32,2,33,3,3
1216494,0,0.4839,1,2,1,0,0,6,2,3,4,8,90,70,4.2,30,88.23,19,1,28,1,3,0,0,11,0,5,0,2,52,38,6.29,25,147.05,21,3,23,2,4
1216518,0,0.5214,0,2,1,0,1,12,4,3,1,6,39,41,7.7,36,138.46,30,2,42,2,4,2,1,12,9,7,2,2,34,44,8.58,83,176.59,52,3,46,2,4
1216521,0,0.5867,0,2,1,1,0,9,3,12,5,9,57,65,5.7,52,110.63,16,0,34,2,3,1,1,11,7,2,0,0,33,28,9.4,68,183.78,46,4,25,2,4
1216497,1,0.4541,0,2,0,2,1,24,6,7,2,6,50,42,9.7,81,152.83,64,5,37,2,4,0,1,11,3,6,1,9,45,48,6.75,47,123.68,27,2,45,2,4
1216544,0,0.5886,1,2,0,1,1,11,2,9,1,6,41,36,7.25,50,116.27,39,1,36,3,3,1,1,12,7,2,1,2,38,40,8.03,65,127.45,39,3,31,3,3
1216541,0,0.5064,1,2,1,1,2,14,12,9,1,5,32,39,9.75,60,285.71,40,2,40,2,4,2,1,21,7,11,2,2,35,31,10.69,107,178.33,54,2,60,2,3
1216520,0,0.4652,0,2,1,1,1,12,8,6,3,9,36,55,7.45,57,126.66,40,1,34,2,3,2,1,14,7,3,0,2,53,46,7.96,66,117.85,51,3,35,3,3
1216524,1,0.4516,0,2,1,2,2,25,5,11,0,2,28,29,10.95,87,193.33,66,3,46,3,4,0,0,13,3,9,2,10,35,49,6.89,36,102.85,26,1,54,2,4
1216499,0,0.5859,0,2,1,1,1,21,3,3,0,6,34,47,8.2,74,164.44,33,2,43,2,3,1,1,15,7,8,1,5,44,46,8.66,79,183.72,25,3,43,2,4
1216536,0,0.5909,0,2,1,1,1,20,5,2,0,5,38,41,8.6,87,142.62,26,2,54,3,3,1,2,15,7,9,0,4,43,38,8.9,72,135.84,38,2,35,3,3
1216537,0,0.5096,0,2,1,1,1,10,13,11,1,4,36,46,9.25,99,157.14,46,1,44,2,3,1,2,17,10,5,1,3,26,30,10.62,50,192.3,48,2,47,2,4
1216535,0,0.5879,0,2,0,0,0,7,3,5,2,9,61,60,5.5,25,86.2,21,1,29,2,4,1,1,11,3,1,0,1,49,32,7.74,72,153.19,26,3,24,3,3
1216502,0,0.525,0,2,1,0,0,9,1,11,2,7,52,47,6,32,103.22,24,2,30,2,4,0,1,8,7,6,1,5,32,35,8.54,39,121.87,26,2,35,2,3
1216530,1,0.5127,0,2,1,1,1,16,12,7,1,7,34,45,9.55,68,194.28,39,4,37,2,3,0,0,11,4,5,5,9,45,55,6.55,35,159.09,31,3,44,2,4
1216505,0,0.4468,0,2,1,1,1,12,4,4,1,7,46,41,7.6,50,121.95,35,2,29,3,3,2,1,14,2,6,1,4,34,28,8.1,60,130.43,54,3,40,2,3
1216495,0,0.5289,0,2,1,0,0,10,8,1,2,8,40,46,7.45,41,164,36,0,37,2,3,2,1,17,2,8,0,0,31,30,8.79,85,146.55,58,3,38,2,3
1237177,1,0.4497,0,2,1,2,2,15,12,4,1,5,28,35,10,55,183.33,51,4,36,2,4,1,1,13,6,6,4,8,51,56,7.15,65,141.3,42,3,50,2,4
1237178,0,0.5328,0,2,1,1,0,10,1,4,2,7,56,40,6.55,56,130.23,32,2,31,4,3,1,1,11,3,10,2,4,43,49,6.71,50,113.63,24,3,33,2,3
1237180,1,0.5366,1,2,1,1,2,16,4,8,0,3,29,24,9.45,78,156,42,4,36,3,3,1,1,12,9,6,3,8,37,39,8.6,67,148.88,33,1,50,2,3
